OID_,LAYER,LAT,LON
19208,Onychoprion,-16.6064671359,145.974849179
19209,Onychoprion,-16.6064690946,145.974850906
19210,Onychoprion,-16.6064687029,145.974838819
19211,Onychoprion,-16.6064642956,145.974842221
19212,Onychoprion,-16.6064602311,145.97484212
19213,Onychoprion,-16.6064557259,145.974840038
19214,Onychoprion,-16.6064568032,145.974835873
19215,Onychoprion,-16.6064546486,145.974833334
19216,Onychoprion,-16.6064584682,145.974838616
19217,Onychoprion,-16.606460476,145.974836889
19218,Onychoprion,-16.6064630714,145.974838565
19219,Onychoprion,-16.6064651771,145.974836381
19220,Onychoprion,-16.6064633162,145.974833232
19221,Onychoprion,-16.6064655199,145.974829982
19222,Onychoprion,-16.6064699271,145.97482602
19223,Onychoprion,-16.6064641487,145.974825665
19224,Onychoprion,-16.6064569502,145.974825462
19225,Onychoprion,-16.6064774685,145.974823227
19226,Onychoprion,-16.6064802597,145.974818859
19227,Onychoprion,-16.6064790845,145.97481698
19228,Onychoprion,-16.6064803577,145.974810835
19229,Onychoprion,-16.6064771746,145.974808753
19230,Onychoprion,-16.6064745303,145.974810632
19231,Onychoprion,-16.6064726694,145.974807991
19232,Onychoprion,-16.6064754607,145.974806112
19233,Onychoprion,-16.6064787417,145.974806518
19234,Onychoprion,-16.6064818268,145.974807229
19235,Onychoprion,-16.6064730612,145.974820789
19236,Onychoprion,-16.6064699271,145.974808347
19237,Onychoprion,-16.6064696823,145.974811597
19238,Onychoprion,-16.6064667441,145.974809362
19239,Onychoprion,-16.6064677235,145.974814187
19240,Onychoprion,-16.6064648832,145.97481307
19241,Onychoprion,-16.606466891,145.974822669
19242,Onychoprion,-16.6064619451,145.974822465
19243,Onychoprion,-16.6064583703,145.974822313
19244,Onychoprion,-16.6064547465,145.974820231
19245,Onychoprion,-16.6064574398,145.974819469
19246,Onychoprion,-16.6064592028,145.974816371
19247,Onychoprion,-16.6064619451,145.97481891
19248,Onychoprion,-16.6064650791,145.974818352
19249,Onychoprion,-16.6064634142,145.974816422
19250,Onychoprion,-16.6064602801,145.974812308
19251,Onychoprion,-16.6064570971,145.974813375
19252,Onychoprion,-16.6064570481,145.974809312
19253,Onychoprion,-16.6064568522,145.974806366
19254,Onychoprion,-16.6064570971,145.974803776
19255,Onychoprion,-16.6064608677,145.974804182
19256,Onychoprion,-16.606463708,145.974802811
19257,Onychoprion,-16.6064655688,145.974805045
19258,Onychoprion,-16.6064680663,145.974805655
19259,Onychoprion,-16.6064682622,145.974801236
19260,Onychoprion,-16.6064700251,145.974800018
19261,Onychoprion,-16.6064714452,145.974802303
19262,Onychoprion,-16.6064738447,145.974801135
19263,Onychoprion,-16.6064681152,145.974798494
19264,Onychoprion,-16.6064656668,145.974799814
19265,Onychoprion,-16.6064580275,145.974795193
19266,Onychoprion,-16.6064612595,145.974798443
19267,Onychoprion,-16.6064610146,145.974794228
19268,Onychoprion,-16.6064641977,145.974795955
19269,Onychoprion,-16.6064639039,145.974792095
19270,Onychoprion,-16.6064674297,145.974793822
19271,Onychoprion,-16.6064592028,145.974791993
19272,Onychoprion,-16.6064550403,145.974792958
19273,Onychoprion,-16.6064532285,145.974806163
19274,Onychoprion,-16.6064524449,145.974792857
19275,Onychoprion,-16.6064695843,145.974784832
19276,Onychoprion,-16.606468458,145.974781887
19277,Onychoprion,-16.6064687029,145.974778636
19278,Onychoprion,-16.606465275,145.974777062
19279,Onychoprion,-16.6064656178,145.974780871
19280,Onychoprion,-16.6064621899,145.974779906
19281,Onychoprion,-16.6064610146,145.974774726
19282,Onychoprion,-16.6064576847,145.974775335
19283,Onychoprion,-16.6064543548,145.974772339
19284,Onychoprion,-16.6064601822,145.974777468
19285,Onychoprion,-16.6064557749,145.974778992
19286,Onychoprion,-16.6064596925,145.974781125
19287,Onychoprion,-16.6064574888,145.974781683
19288,Onychoprion,-16.6064541589,145.974781887
19289,Onychoprion,-16.6064543548,145.974785391
19290,Onychoprion,-16.6064574888,145.974785746
19291,Onychoprion,-16.6064868217,145.974778941
19292,Onychoprion,-16.6064888784,145.974779957
19293,Onychoprion,-16.6064877031,145.974783613
19294,Onychoprion,-16.6064900047,145.974785543
19295,Onychoprion,-16.6064867237,145.974787372
19296,Onychoprion,-16.6064835407,145.974785797
19297,Onychoprion,-16.6064850588,145.974781125
19298,Onychoprion,-16.6064853526,145.974776503
19299,Onychoprion,-16.606481484,145.9747763
19300,Onychoprion,-16.6064784968,145.974779246
19301,Onychoprion,-16.6064813371,145.974780769
19302,Onychoprion,-16.606478252,145.974782191
19303,Onychoprion,-16.6064801128,145.974784934
19304,Onychoprion,-16.6064801618,145.974788286
19305,Onychoprion,-16.6064801128,145.97479113
19306,Onychoprion,-16.6064779092,145.974790419
19307,Onychoprion,-16.6064763422,145.974787473
19308,Onychoprion,-16.6064727674,145.974788286
19309,Onychoprion,-16.606473306,145.974785137
19310,Onychoprion,-16.6064726694,145.974793415
19311,Onychoprion,-16.6064737468,145.974795244
19312,Onychoprion,-16.6064761952,145.97479438
19313,Onychoprion,-16.6064786437,145.974796564
19314,Onychoprion,-16.6064839325,145.974796462
19315,Onychoprion,-16.6064867237,145.974791282
19316,Onychoprion,-16.6064902006,145.974792349
19317,Onychoprion,-16.6064810922,145.974800576
19318,Onychoprion,-16.6064774685,145.974799256
19319,Onychoprion,-16.60647502,145.974797986
19320,Onychoprion,-16.6064778602,145.974802811
19321,Onychoprion,-16.6064920614,145.974781023
19322,Onychoprion,-16.6064915228,145.974776909
19323,Onychoprion,-16.606494314,145.974777468
19324,Onychoprion,-16.6064955873,145.974781379
19325,Noddy species,-16.6064461768,145.974777367
19326,Noddy species,-16.6064430428,145.974782344
19327,Noddy species,-16.6064480866,145.9747795
19328,Noddy species,-16.6064505351,145.974775335
19329,Noddy species,-16.6064515635,145.974778382
19330,Noddy species,-16.6064531305,145.974775437
19331,Noddy species,-16.6064504372,145.974781836
19332,Noddy species,-16.6064511228,145.974785086
19333,Noddy species,-16.6064553342,145.974789098
19334,Noddy species,-16.6064489191,145.974789048
19335,Noddy species,-16.6064467645,145.974790266
19336,Noddy species,-16.6064477928,145.974786711
19337,Noddy species,-16.6064464217,145.974785188
19338,Noddy species,-16.6064429938,145.974783766
19339,Noddy species,-16.606444218,145.974789352
19340,Noddy species,-16.6064433855,145.974791841
19341,Noddy species,-16.6064474011,145.974792298
19342,Noddy species,-16.6064482825,145.974794533
19343,Noddy species,-16.6064483805,145.97479631
19344,Noddy species,-16.6064474011,145.974797884
19345,Noddy species,-16.6064514655,145.974795853
19346,Noddy species,-16.6064518083,145.974797783
19347,Noddy species,-16.6064503882,145.974798748
19348,Noddy species,-16.6064529836,145.974801186
19349,Noddy species,-16.606455628,145.974797631
19350,Noddy species,-16.6064579785,145.97480083
19351,Noddy species,-16.606452396,145.974788692
19352,Noddy species,-16.6064616023,145.974786254
19353,Noddy species,-16.6064613574,145.974787524
19354,Noddy species,-16.6064655199,145.974786661
19355,Noddy species,-16.6064657647,145.97478534
19356,Noddy species,-16.6064678704,145.974789302
19357,Noddy species,-16.6064433366,145.974802201
19358,Noddy species,-16.6064419654,145.974802151
19359,Noddy species,-16.6064476949,145.974806671
19360,Noddy species,-16.6064441691,145.974808702
19361,Noddy species,-16.6064526898,145.974822669
19362,Noddy species,-16.6064433366,145.97483115
19363,Noddy species,-16.606444267,145.974841815
19364,Noddy species,-16.6064511717,145.974840698
19365,Noddy species,-16.6064450995,145.974848265
19366,Noddy species,-16.6064440221,145.974853344
19367,Noddy species,-16.6064461768,145.97485182
19368,Noddy species,-16.6064469603,145.974852734
19369,Noddy species,-16.6064494088,145.974852328
19370,Noddy species,-16.6064508289,145.974848875
19371,Noddy species,-16.6064528857,145.974853801
19372,Noddy species,-16.6064515145,145.97485441
19373,Noddy species,-16.6064480866,145.974856645
19374,Noddy species,-16.6064511228,145.97485888
19375,Noddy species,-16.6064498495,145.974859438
19376,Noddy species,-16.6064471562,145.974860048
19377,Noddy species,-16.6064444139,145.97485761
19378,Noddy species,-16.6064432386,145.974859337
19379,Noddy species,-16.6064445118,145.974862435
19380,Noddy species,-16.6064433366,145.974863704
19381,Noddy species,-16.606447548,145.974863196
19382,Noddy species,-16.6064470093,145.974864365
19383,Noddy species,-16.6064428958,145.974867209
19384,Noddy species,-16.6064444629,145.974867615
19385,Noddy species,-16.6064465686,145.974866498
19386,Noddy species,-16.6064481846,145.974867564
19387,Noddy species,-16.6064503882,145.974866091
19388,Noddy species,-16.6064469603,145.974870967
19389,Noddy species,-16.6064456381,145.974873963
19390,Noddy species,-16.6064441691,145.974873709
19391,Noddy species,-16.6064447077,145.974878382
19392,Noddy species,-16.606454012,145.974868072
19393,Noddy species,-16.6064541099,145.974866955
19394,Noddy species,-16.6064560687,145.974865025
19395,Noddy species,-16.6064557259,145.974870561
19396,Noddy species,-16.6064602311,145.974848164
19397,Noddy species,-16.6064617002,145.974848976
19398,Noddy species,-16.6064692905,145.974845015
19399,Noddy species,-16.6064544527,145.97484278
19400,Noddy species,-16.6064608188,145.974844761
19401,Noddy species,-16.6064551383,145.974842221
19402,Noddy species,-16.6064726694,145.974837244
19403,Noddy species,-16.6064875562,145.974838717
19404,Noddy species,-16.6064613085,145.974808042
19405,Noddy species,-16.6064737957,145.974776554
19406,Noddy species,-16.606473355,145.974780007
19407,Noddy species,-16.6064748241,145.974781937
19408,Noddy species,-16.6064757545,145.974791587
19409,Noddy species,-16.6064883887,145.974800068
19410,Noddy species,-16.6064887805,145.974804588
19411,Noddy species,-16.6064929429,145.974800271
19412,Noddy species,-16.6064929429,145.974788184
19413,Noddy species,-16.6064949996,145.974789505
19414,Noddy species,-16.6064939223,145.97479179
19415,Noddy species,-16.6064390272,145.97487889
19416,Crested Tern other,-16.6064543058,145.974880464
19417,Onychoprion,-16.6064958321,145.974785594
19418,Onychoprion,-16.6064998966,145.97477696
19419,Onychoprion,-16.6064994559,145.974781379
19420,Onychoprion,-16.6064996517,145.974785645
19421,Onychoprion,-16.606499162,145.974789708
19422,Onychoprion,-16.6065031776,145.974780566
19423,Onychoprion,-16.6065054302,145.974777722
19424,Onychoprion,-16.6065061647,145.974782344
19425,Onychoprion,-16.6065409822,145.974863958
19426,Noddy species,-16.6065006311,145.974793568
19427,Noddy species,-16.6065018554,145.974803776
19428,Noddy species,-16.6065038631,145.974788692
19429,Noddy species,-16.6065062137,145.974788489
19430,Noddy species,-16.6065055771,145.974792755
19431,Noddy species,-16.6065112086,145.974792603
19432,Noddy species,-16.6065083684,145.974785848
19433,Noddy species,-16.6065118452,145.97478341
19434,Noddy species,-16.6065078297,145.974777621
19435,Noddy species,-16.6065134122,145.974777062
19436,Noddy species,-16.6065141957,145.974776351
19437,Noddy species,-16.6065185051,145.974812257
19438,Noddy species,-16.6065179174,145.974814492
19439,Noddy species,-16.6065070951,145.974824446
19440,Noddy species,-16.6064953424,145.974844456
19441,Noddy species,-16.6064937264,145.974879601
19442,Noddy species,-16.606539709,145.974853191
19443,Noddy species,-16.6065302088,145.974825309
19444,Noddy species,-16.6065318248,145.974811241
19445,Noddy species,-16.6065354486,145.974810073
19446,Noddy species,-16.6065217371,145.974799662
19447,Noddy species,-16.6065644387,145.974799154
19448,Noddy species,-16.6065711475,145.974844355
19449,Crested Tern other,-16.606549356,145.974798443
19450,Crested Tern adult free standing,-16.6065514617,145.974791181
19451,Crested Tern adult free standing,-16.606552539,145.974812562
19452,Crested Tern adult free standing,-16.6065397579,145.974859895
19453,Crested Tern adult free standing,-16.6065239407,145.974860048
19454,Crested Tern adult free standing,-16.6065298171,145.974846843
19455,Crested Tern adult free standing,-16.6065211005,145.974828458
19456,Crested Tern adult free standing,-16.6065277114,145.974894075
19457,Crested Tern adult free standing,-16.6065230103,145.97489179
19458,Crested Tern adult free standing,-16.6065247732,145.974900525
19459,Crested Tern adult free standing,-16.6064885846,145.974982597
19460,Crested Tern adult free standing,-16.6064881439,145.974987726
19461,Crested Tern adult free standing,-16.6064872624,145.974990011
19462,Crested Tern other,-16.606529964,145.974889555
19463,Crested Tern other,-16.6065108658,145.974886711
19464,Crested Tern other,-16.6065190437,145.974887269
19465,Crested Tern other,-16.6065210515,145.974903318
19466,Crested Tern other,-16.6065152241,145.974908092
19467,Crested Tern other,-16.6065278093,145.974896767
19468,Crested Tern other,-16.6064823654,145.974954562
19469,Crested Tern other,-16.6064784968,145.974978889
19470,Crested Tern other,-16.6065066544,145.97499057
19471,Noddy species,-16.606491229,145.974886558
19472,Noddy species,-16.6064874093,145.974887168
19473,Noddy species,-16.6064848629,145.974887016
19474,Noddy species,-16.6064787417,145.974893262
19475,Noddy species,-16.6064746282,145.974894481
19476,Noddy species,-16.6064736488,145.974890571
19477,Noddy species,-16.6064527877,145.97488534
19478,Noddy species,-16.6064390762,145.974883257
19479,Noddy species,-16.606436138,145.974880362
19480,Noddy species,-16.6064355504,145.974883562
19481,Noddy species,-16.6064401535,145.974881835
19482,Noddy species,-16.6064405453,145.974885238
19483,Noddy species,-16.6064438263,145.974886254
19484,Noddy species,-16.6064474011,145.974887676
19485,Noddy species,-16.6064454423,145.974891383
19486,Noddy species,-16.6064485763,145.974892145
19487,Noddy species,-16.6064437773,145.974895954
19488,Noddy species,-16.6064453933,145.974898239
19489,Noddy species,-16.6064414757,145.97489443
19490,Noddy species,-16.6064393211,145.974890317
19491,Noddy species,-16.6064359911,145.974887269
19492,Noddy species,-16.6064350607,145.974887066
19493,Noddy species,-16.6064360891,145.974890926
19494,Noddy species,-16.6064384396,145.974894278
19495,Noddy species,-16.6064424061,145.974898849
19496,Noddy species,-16.6064360891,145.974897986
19497,Noddy species,-16.6064353055,145.974899306
19498,Noddy species,-16.6064420634,145.974902302
19499,Noddy species,-16.6064401535,145.974903572
19500,Noddy species,-16.606441035,145.974913577
19501,Noddy species,-16.6064400066,145.974915812
19502,Noddy species,-16.6064349628,145.974933232
19503,Noddy species,-16.6064252178,145.974988132
19504,Noddy species,-16.6064210554,145.974988488
19505,Noddy species,-16.6064192435,145.974988691
19506,Noddy species,-16.6064316328,145.97496604
19507,Noddy species,-16.6064324163,145.974957457
19508,Noddy species,-16.6064308493,145.974957203
19509,Noddy species,-16.60642321,145.974963145
19510,Noddy species,-16.6064186558,145.974963044
19511,Noddy species,-16.6064268827,145.974956746
19512,Noddy species,-16.6064270297,145.974952226
19513,Noddy species,-16.6064221327,145.974948772
19514,Noddy species,-16.6064316818,145.974919316
19515,Noddy species,-16.6064299189,145.974919773
19516,Noddy species,-16.6064219368,145.974921805
19517,Noddy species,-16.6064225244,145.974920941
19518,Noddy species,-16.606419929,145.974911546
19519,Noddy species,-16.60641846,145.974915863
19520,Noddy species,-16.6064210554,145.974908905
19521,Noddy species,-16.6064233569,145.97490667
19522,Noddy species,-16.6064260503,145.974906772
19523,Noddy species,-16.6064326122,145.974907635
19524,Noddy species,-16.6064333468,145.97490987
19525,Noddy species,-16.6064315838,145.9748989
19526,Noddy species,-16.6064319266,145.974897173
19527,Noddy species,-16.6064284008,145.974901185
19528,Noddy species,-16.6064262461,145.974903013
19529,Noddy species,-16.6064243363,145.974897782
19530,Noddy species,-16.6064315349,145.974893567
19531,Noddy species,-16.6064350117,145.974892297
19532,Noddy species,-16.6064301637,145.974892602
19533,Noddy species,-16.6064269317,145.974894532
19534,Noddy species,-16.6064247281,145.974893212
19535,Noddy species,-16.6064268338,145.974891739
19536,Noddy species,-16.6064235038,145.974891637
19537,Noddy species,-16.6064204677,145.974891739
19538,Noddy species,-16.6064203698,145.97489052
19539,Noddy species,-16.6064209574,145.974887777
19540,Noddy species,-16.6064231121,145.974889656
19541,Noddy species,-16.6064226224,145.974886762
19542,Noddy species,-16.6064261972,145.974889047
19543,Noddy species,-16.6064263441,145.974887828
19544,Noddy species,-16.6064315838,145.974885746
19545,Noddy species,-16.6064303596,145.974886203
19546,Noddy species,-16.6064302127,145.974882495
19547,Noddy species,-16.6064280091,145.974880616
19548,Noddy species,-16.6064279601,145.974883511
19549,Noddy species,-16.6064260503,145.974881683
19550,Noddy species,-16.6064242874,145.974880566
19551,Noddy species,-16.6064238956,145.974882953
19552,Noddy species,-16.6064187048,145.974888438
19553,Noddy species,-16.6064178234,145.97489311
19554,Noddy species,-16.6064085191,145.974879905
19555,Noddy species,-16.6064098413,145.974880413
19556,Noddy species,-16.6064048953,145.974880566
19557,Noddy species,-16.6064049933,145.974887117
19558,Noddy species,-16.6064088129,145.974899204
19559,Noddy species,-16.6064069521,145.974900119
19560,Noddy species,-16.6064148852,145.974901693
19561,Noddy species,-16.6064138568,145.974902252
19562,Noddy species,-16.6064120939,145.974905248
19563,Noddy species,-16.6064147872,145.974908803
19564,Noddy species,-16.6064149831,145.974913171
19565,Noddy species,-16.6064111145,145.974913679
19566,Noddy species,-16.6064081273,145.974912511
19567,Noddy species,-16.6064079315,145.97491444
19568,Noddy species,-16.606407001,145.974914694
19569,Noddy species,-16.6064099392,145.974916523
19570,Noddy species,-16.6064050423,145.974914999
19571,Noddy species,-16.606403867,145.974914948
19572,Noddy species,-16.6064053361,145.974910987
19573,Noddy species,-16.6064045526,145.974908244
19574,Noddy species,-16.6064034263,145.97490408
19575,Noddy species,-16.6064024469,145.974899865
19576,Noddy species,-16.6064089109,145.974908041
19577,Noddy species,-16.6064072949,145.974907533
19578,Noddy species,-16.6064145424,145.974917031
19579,Noddy species,-16.6064168929,145.974919925
19580,Noddy species,-16.6064126815,145.974918199
19581,Noddy species,-16.606407148,145.974921246
19582,Noddy species,-16.6064068541,145.97491764
19583,Noddy species,-16.6064094006,145.974924192
19584,Noddy species,-16.6064105269,145.97492536
19585,Noddy species,-16.6064123877,145.974926477
19586,Noddy species,-16.6064041118,145.974925563
19587,Noddy species,-16.6064171867,145.974927391
19588,Noddy species,-16.6064147872,145.974929829
19589,Noddy species,-16.6064178723,145.974932419
19590,Noddy species,-16.606416746,145.974932724
19591,Noddy species,-16.6064114083,145.974932165
19592,Noddy species,-16.6064068052,145.974943948
19593,Noddy species,-16.6064026917,145.974948315
19594,Noddy species,-16.6064033283,145.974950347
19595,Noddy species,-16.6064157177,145.974960504
19596,Noddy species,-16.6064077356,145.974955375
19597,Noddy species,-16.6064032793,145.974954359
19598,Noddy species,-16.606402251,145.974953597
19599,Noddy species,-16.6064027407,145.974960098
19600,Noddy species,-16.6064046995,145.974961774
19601,Noddy species,-16.6064072459,145.974959235
19602,Noddy species,-16.6064076377,145.974963551
19603,Noddy species,-16.6064094006,145.974963805
19604,Noddy species,-16.6064124857,145.974965786
19605,Noddy species,-16.6064114083,145.974968833
19606,Noddy species,-16.606408666,145.974968071
19607,Noddy species,-16.6064031324,145.974970103
19608,Noddy species,-16.606405434,145.974971017
19609,Noddy species,-16.6064026917,145.974971728
19610,Noddy species,-16.6064075887,145.974979702
19611,Noddy species,-16.6064080784,145.974981581
19612,Noddy species,-16.6064122898,145.9749828
19613,Noddy species,-16.6064158156,145.974983409
19614,Noddy species,-16.6064164032,145.974988488
19615,Noddy species,-16.6064141506,145.974986964
19616,Noddy species,-16.6064128284,145.974987726
19617,Noddy species,-16.6064095964,145.974985237
19618,Noddy species,-16.6064055809,145.974984476
19619,Noddy species,-16.6064045526,145.974985034
19620,Noddy species,-16.6064033773,145.974987675
19621,Noddy species,-16.6064068541,145.974988894
19622,Noddy species,-16.6064111145,145.974989351
19623,Noddy species,-16.6064028876,145.974980819
19624,Noddy species,-16.6064501434,145.974899661
19625,Onychoprion,-16.606458811,145.974881531
19626,Onychoprion,-16.6064510738,145.974882546
19627,Onychoprion,-16.6064467155,145.974894888
19628,Onychoprion,-16.6064397618,145.974897833
19629,Onychoprion,-16.6064377051,145.974906822
19630,Onychoprion,-16.6064356483,145.974904283
19631,Onychoprion,-16.606436138,145.974909463
19632,Onychoprion,-16.6064367257,145.974930032
19633,Onychoprion,-16.6064328571,145.974902404
19634,Onychoprion,-16.6064303106,145.974905807
19635,Onychoprion,-16.6064227693,145.974901236
19636,Onychoprion,-16.6064287436,145.974896767
19637,Onychoprion,-16.6064222306,145.974883562
19638,Onychoprion,-16.6064187048,145.974880769
19639,Onychoprion,-16.6064192435,145.974884222
19640,Onychoprion,-16.606416795,145.974883105
19641,Onychoprion,-16.6064157177,145.974886152
19642,Onychoprion,-16.6064140527,145.974881886
19643,Onychoprion,-16.606416795,145.97488859
19644,Onychoprion,-16.6064147872,145.97488991
19645,Onychoprion,-16.6064145424,145.974892704
19646,Onychoprion,-16.6064123387,145.974890977
19647,Onychoprion,-16.6064077356,145.974891688
19648,Onychoprion,-16.6064074418,145.974895294
19649,Onychoprion,-16.6064048953,145.974891688
19650,Onychoprion,-16.6064094006,145.974889656
19651,Onychoprion,-16.606413465,145.974887269
19652,Onychoprion,-16.6064121429,145.97488407
19653,Onychoprion,-16.6064093516,145.974883207
19654,Onychoprion,-16.6064097923,145.974886508
19655,Onychoprion,-16.6064180192,145.974897376
19656,Onychoprion,-16.606416746,145.974899712
19657,Onychoprion,-16.6064198801,145.974901084
19658,Onychoprion,-16.6064194883,145.974904232
19659,Onychoprion,-16.6064182151,145.974907178
19660,Onychoprion,-16.6064186558,145.974910124
19661,Onychoprion,-16.606421643,145.974913272
19662,Onychoprion,-16.6064236507,145.974911444
19663,Onychoprion,-16.606426442,145.97491312
19664,Onychoprion,-16.6064308003,145.974911546
19665,Onychoprion,-16.6064271276,145.97491571
19666,Onychoprion,-16.6064239935,145.974917132
19667,Onychoprion,-16.606421643,145.974918402
19668,Onychoprion,-16.6064185089,145.974923328
19669,Onychoprion,-16.6064213981,145.974925461
19670,Onychoprion,-16.6064251198,145.9749215
19671,Onychoprion,-16.6064275194,145.974920941
19672,Onychoprion,-16.6064323674,145.974925207
19673,Onychoprion,-16.6064285477,145.974924953
19674,Onychoprion,-16.6064241404,145.974927442
19675,Onychoprion,-16.6064242874,145.974928762
19676,Onychoprion,-16.6064282539,145.974929473
19677,Onychoprion,-16.6064309472,145.974928102
19678,Onychoprion,-16.6064291843,145.974932673
19679,Onychoprion,-16.6064241894,145.974932825
19680,Onychoprion,-16.6064202229,145.974929473
19681,Onychoprion,-16.6064212512,145.974933993
19682,Onychoprion,-16.606423308,145.974936584
19683,Onychoprion,-16.6064261972,145.974935923
19684,Onychoprion,-16.6064198311,145.974936736
19685,Onychoprion,-16.6064210554,145.974940393
19686,Onychoprion,-16.6064257564,145.974939682
19687,Onychoprion,-16.6064300658,145.974943237
19688,Onychoprion,-16.6064253647,145.974946893
19689,Onychoprion,-16.6064197821,145.974943491
19690,Onychoprion,-16.6064189007,145.974948925
19691,Onychoprion,-16.6064201739,145.974953292
19692,Onychoprion,-16.6064244343,145.974955832
19693,Onychoprion,-16.6064189986,145.97495827
19694,Onychoprion,-16.6064182151,145.974955476
19695,Onychoprion,-16.6064240915,145.974974877
19696,Onychoprion,-16.6064179213,145.974970306
19697,Onychoprion,-16.6064202718,145.974977365
19698,Onychoprion,-16.6064186558,145.974979702
19699,Onychoprion,-16.606421545,145.974981022
19700,Onychoprion,-16.6064231611,145.97498478
19701,Onychoprion,-16.6064190476,145.974984272
19702,Onychoprion,-16.6064155218,145.974978889
19703,Onychoprion,-16.6064129264,145.974979143
19704,Onychoprion,-16.6064097923,145.974976553
19705,Onychoprion,-16.6064071969,145.974975486
19706,Onychoprion,-16.6064046505,145.974976858
19707,Onychoprion,-16.6064073928,145.974969443
19708,Onychoprion,-16.6064044057,145.974968071
19709,Onychoprion,-16.6064126326,145.974958879
19710,Onychoprion,-16.6064156687,145.974957711
19711,Onychoprion,-16.6064128774,145.97495507
19712,Onychoprion,-16.6064109186,145.974956695
19713,Onychoprion,-16.6064138078,145.974952074
19714,Onychoprion,-16.6064165012,145.974950245
19715,Onychoprion,-16.6064149831,145.974946893
19716,Onychoprion,-16.6064115063,145.974947706
19717,Onychoprion,-16.6064092047,145.974948976
19718,Onychoprion,-16.6064036711,145.97494542
19719,Onychoprion,-16.6064031814,145.974941967
19720,Onychoprion,-16.6064078335,145.974940139
19721,Onychoprion,-16.6064026427,145.974936025
19722,Onychoprion,-16.6064051402,145.974934095
19723,Onychoprion,-16.606407001,145.974931454
19724,Onychoprion,-16.6064089598,145.974933943
19725,Onychoprion,-16.6064067562,145.974936279
19726,Onychoprion,-16.6064093516,145.974937802
19727,Onychoprion,-16.6064139547,145.974935771
19728,Onychoprion,-16.6064157666,145.974937904
19729,Onychoprion,-16.6064146893,145.974940443
19730,Onychoprion,-16.6064111145,145.974941561
19731,Onychoprion,-16.6064121429,145.974944557
19732,Onychoprion,-16.6064149341,145.974943186
19733,Onychoprion,-16.6064098903,145.97492927
19734,Onychoprion,-16.6064067562,145.974926121
19735,Onychoprion,-16.6064035732,145.974922516
19736,Onychoprion,-16.6064080784,145.974904131
19737,Onychoprion,-16.606413465,145.974898341
19738,Noddy species,-16.6064044546,145.974964567
19739,Noddy species,-16.6064035242,145.974964059
19740,Noddy species,-16.6063999494,145.974881226
19741,Noddy species,-16.606398921,145.974881937
19742,Noddy species,-16.6063960318,145.97488082
19743,Noddy species,-16.6063959829,145.974884019
19744,Noddy species,-16.6063930936,145.974881734
19745,Noddy species,-16.6063910369,145.974886152
19746,Noddy species,-16.6063951014,145.974885238
19747,Noddy species,-16.6063922612,145.974888641
19748,Noddy species,-16.6064011736,145.974885543
19749,Noddy species,-16.606398921,145.974896868
19750,Noddy species,-16.6064015164,145.974899154
19751,Noddy species,-16.6063994107,145.974898849
19752,Noddy species,-16.606397452,145.974897478
19753,Noddy species,-16.6063900575,145.974898036
19754,Noddy species,-16.6063872663,145.974896767
19755,Noddy species,-16.6063856992,145.974892196
19756,Noddy species,-16.6063865317,145.974893262
19757,Noddy species,-16.606382761,145.974884425
19758,Noddy species,-16.6063881477,145.974900271
19759,Noddy species,-16.6063849157,145.974897884
19760,Noddy species,-16.6063848667,145.974901134
19761,Noddy species,-16.6063899106,145.974902353
19762,Noddy species,-16.6063922122,145.974904791
19763,Noddy species,-16.6063944158,145.974899712
19764,Noddy species,-16.6063964236,145.974901693
19765,Noddy species,-16.6063999004,145.974902607
19766,Noddy species,-16.6064004391,145.974904334
19767,Noddy species,-16.6063975009,145.974904994
19768,Noddy species,-16.6063951993,145.974904182
19769,Noddy species,-16.6063938772,145.974907229
19770,Noddy species,-16.6063972071,145.974908854
19771,Noddy species,-16.6063950035,145.974907737
19772,Noddy species,-16.6063904493,145.974906365
19773,Noddy species,-16.6063887843,145.974905604
19774,Noddy species,-16.6063854054,145.974908295
19775,Noddy species,-16.6063863848,145.974909006
19776,Noddy species,-16.6063885395,145.974910733
19777,Noddy species,-16.6063917225,145.974912358
19778,Noddy species,-16.606392457,145.97491378
19779,Noddy species,-16.606394073,145.97491053
19780,Noddy species,-16.6063980396,145.974909616
19781,Noddy species,-16.6064004881,145.974909565
19782,Noddy species,-16.6064018103,145.974909819
19783,Noddy species,-16.6063986272,145.974913628
19784,Noddy species,-16.6063969133,145.974914542
19785,Noddy species,-16.606397403,145.974916574
19786,Noddy species,-16.606400537,145.974916523
19787,Noddy species,-16.6064015654,145.974917538
19788,Noddy species,-16.6063995087,145.974919062
19789,Noddy species,-16.6063991659,145.974920078
19790,Noddy species,-16.6063956401,145.974917031
19791,Noddy species,-16.606394122,145.974919113
19792,Noddy species,-16.6063837404,145.97490408
19793,Noddy species,-16.6063834466,145.974910174
19794,Noddy species,-16.6063823693,145.974911038
19795,Noddy species,-16.6063806553,145.97490667
19796,Noddy species,-16.6063816347,145.974901084
19797,Noddy species,-16.6063790393,145.974914187
19798,Noddy species,-16.6063982355,145.974953851
19799,Noddy species,-16.6063967664,145.974955324
19800,Noddy species,-16.6063947096,145.974950245
19801,Noddy species,-16.6063933385,145.974952835
19802,Noddy species,-16.6063898616,145.97494989
19803,Noddy species,-16.6063888333,145.974952531
