OID_,LAYER,NAME,LAT,LONG
7388,Onychoprion Sp. (D),D154,-16.606738547199999,145.973416958000001
7389,Onychoprion Sp. (D),D155,-16.606739418600000,145.973413534000002
7390,Onychoprion Sp. (D),D156,-16.606738822400001,145.973410013999995
7391,Onychoprion Sp. (D),D157,-16.606740106499998,145.973406828000009
7392,Onychoprion Sp. (D),D158,-16.606740748499998,145.973403450999996
7393,Onychoprion Sp. (D),D159,-16.606742353600001,145.973406256999994
7394,Onychoprion Sp. (D),D160,-16.606744417300000,145.973408588000012
7395,Onychoprion Sp. (D),D161,-16.606742628799999,145.973410489999992
7396,Onychoprion Sp. (D),D162,-16.606743683600001,145.973414152000004
7397,Onychoprion Sp. (D),D163,-16.606746068300001,145.973410489999992
7398,Onychoprion Sp. (D),D164,-16.606745563800001,145.973407446000010
7399,Onychoprion Sp. (D),D165,-16.606746985499999,145.973406447000002
7400,Onychoprion Sp. (D),D166,-16.606746389300000,145.973403069999989
7401,Onychoprion Sp. (D),D167,-16.606730785800000,145.973427257999987
7402,Onychoprion Sp. (D),D168,-16.606726097399999,145.973391937999992
7403,Onychoprion Sp. (D),D169,-16.606730391300001,145.973393958999992
7404,Onychoprion Sp. (D),D170,-16.606733278000000,145.973395530999994
7405,Onychoprion Sp. (D),D171,-16.606734216200000,145.973398075000006
7406,Onychoprion Sp. (D),D172,-16.606736056500001,145.973394033999995
7407,Onychoprion Sp. (D),D173,-16.606736272999999,145.973396728000012
7408,Onychoprion Sp. (D),D174,-16.606739384600001,145.973392165000007
7409,Onychoprion Sp. (D),D175,-16.606741774300001,145.973395127000003
7410,Onychoprion Sp. (D),D176,-16.606742511000000,145.973386248999986
7411,Onychoprion Sp. (D),D177,-16.606743107200000,145.973390434000009
7412,Onychoprion Sp. (D),D178,-16.606747555599998,145.973391480000004
7413,Onychoprion Sp. (D),D179,-16.606749802700001,145.973388768999996
7414,Onychoprion Sp. (D),D180,-16.606751178600000,145.973387723000002
7415,Onychoprion Sp. (D),D181,-16.606753288099998,145.973386629000004
7416,Onychoprion Sp. (D),D182,-16.606750536500002,145.973391528000008
7417,Onychoprion Sp. (D),D183,-16.606745033300001,145.973393953999988
7418,Onychoprion Sp. (D),D184,-16.606744805000002,145.973397693999999
7419,Onychoprion Sp. (D),D185,-16.606749443599998,145.973401521999989
7420,Onychoprion Sp. (D),D186,-16.606750948399998,145.973401168999999
7421,Onychoprion Sp. (D),D187,-16.606751459400002,145.973406557000004
7422,Onychoprion Sp. (D),D188,-16.606756598200000,145.973407498999990
7423,Onychoprion Sp. (D),D189,-16.606749500399999,145.973397369999986
7424,Onychoprion Sp. (D),D190,-16.606752453100000,145.973397518000013
7425,Onychoprion Sp. (D),D191,-16.606755093499999,145.973398048000007
7426,Onychoprion Sp. (D),D192,-16.606753390000002,145.973395044000000
7427,Onychoprion Sp. (D),D193,-16.606751061899999,145.973394366999997
7428,Onychoprion Sp. (D),D194,-16.606753843800000,145.973391904000010
7429,Onychoprion Sp. (D),D195,-16.606754491699999,145.973390606999999
7430,Onychoprion Sp. (D),D196,-16.606759300600000,145.973404219999992
7431,Onychoprion Sp. (D),D197,-16.606761501899999,145.973406549999993
7432,Onychoprion Sp. (D),D198,-16.606761318400000,145.973399131000008
7433,Onychoprion Sp. (D),D199,-16.606757512000001,145.973396038999994
7434,Onychoprion Sp. (D),D200,-16.606756174600001,145.973383858000005
7435,Onychoprion Sp. (D),D201,-16.606758195899999,145.973380357999986
7436,Onychoprion Sp. (D),D202,-16.606756596400000,145.973387212000006
7437,Onychoprion Sp. (D),D203,-16.606742978400000,145.973394844000012
7438,Onychoprion Sp. (D),D204,-16.606745825800001,145.973398545000009
7439,Noddy Sp. (B),B3170,-16.606716642500000,145.973403326000010
7440,Noddy Sp. (B),B3171,-16.606717011600001,145.973416017000005
7441,Noddy Sp. (B),B3172,-16.606712894800001,145.973424703999996
7442,Noddy Sp. (B),B3173,-16.606713008400000,145.973433566000011
7443,Noddy Sp. (B),B3174,-16.606705485799999,145.973405993000000
7444,Noddy Sp. (B),B3175,-16.606707182600001,145.973410274000003
7445,Noddy Sp. (B),B3176,-16.606699065400001,145.973419452999991
7446,Noddy Sp. (B),B3177,-16.606695717600001,145.973421451000007
7447,Noddy Sp. (B),B3178,-16.606707228499999,145.973422306999993
7448,Noddy Sp. (B),B3179,-16.606702137999999,145.973428442999989
7449,Noddy Sp. (B),B3180,-16.606705348199998,145.973431629000004
7450,Noddy Sp. (B),B3181,-16.606706219599999,145.973439143999997
7451,Noddy Sp. (B),B3182,-16.606692961899999,145.973432454000005
7452,Brown Booby (A),A142,-16.606709778300001,145.973514891999997
7453,Onychoprion Sp. (D),D205,-16.606685619299999,145.973537490000012
7454,Noddy Sp. (B),B3183,-16.606730808199998,145.973669991000008
7455,Noddy Sp. (B),B3184,-16.606720891700000,145.973669531000013
7456,Noddy Sp. (B),B3185,-16.606725795900001,145.973671045000003
7457,Noddy Sp. (B),B3186,-16.606734284900000,145.973674695999989
7458,Noddy Sp. (B),B3187,-16.606737322800001,145.973670779999992
7459,Noddy Sp. (B),B3188,-16.606740729700000,145.973673106000007
7460,Noddy Sp. (B),B3189,-16.606738089299999,145.973682085999997
7461,Noddy Sp. (B),B3190,-16.606743398500001,145.973680760999997
7462,Noddy Sp. (B),B3191,-16.606743682400001,145.973671956999993
7463,Noddy Sp. (B),B3192,-16.606746067300001,145.973672811000000
7464,Noddy Sp. (B),B3193,-16.606745329100001,145.973667865000010
7465,Noddy Sp. (B),B3194,-16.606752114700001,145.973674047999992
7466,Noddy Sp. (B),B3195,-16.606733631899999,145.973666274999999
7467,Noddy Sp. (B),B3196,-16.606728833799998,145.973660738999996
7468,Noddy Sp. (B),B3197,-16.606728578199998,145.973657234999990
7469,Noddy Sp. (B),B3198,-16.606725597200001,145.973652552999994
7470,Noddy Sp. (B),B3199,-16.606732098799998,145.973657588000009
7471,Noddy Sp. (B),B3200,-16.606741041999999,145.973656793000004
7472,Noddy Sp. (B),B3201,-16.606743852800001,145.973650432999989
7473,Noddy Sp. (B),B3202,-16.606746038899999,145.973646811000009
7474,Noddy Sp. (B),B3203,-16.606743001000002,145.973644898000003
7475,Noddy Sp. (B),B3204,-16.606742064100001,145.973645545000011
7476,Noddy Sp. (B),B3205,-16.606737805400002,145.973648430999987
7477,Noddy Sp. (B),B3206,-16.606734341700001,145.973667334999988
7478,Noddy Sp. (B),B3207,-16.606740332299999,145.973663772000009
7479,Noddy Sp. (B),B3208,-16.606753449100001,145.973645014999988
7480,Noddy Sp. (B),B3209,-16.606747146200000,145.973653907999989
7481,Noddy Sp. (B),B3210,-16.606752597300002,145.973640009999997
7482,Noddy Sp. (B),B3211,-16.606753789799999,145.973636830000004
7483,Noddy Sp. (B),B3212,-16.606755578400001,145.973640509999996
7484,Noddy Sp. (B),B3213,-16.606748452200002,145.973623785999990
7485,Noddy Sp. (B),B3214,-16.606747004199999,145.973622755000008
7486,Noddy Sp. (B),B3215,-16.606752682500002,145.973627878000002
7487,Noddy Sp. (B),B3216,-16.606754953799999,145.973623285000002
7488,Noddy Sp. (B),B3217,-16.606750439599999,145.973633473000007
7489,Noddy Sp. (B),B3218,-16.606746550000000,145.973630882000009
7490,Noddy Sp. (B),B3219,-16.606745641400000,145.973633825999997
7491,Noddy Sp. (B),B3220,-16.606745329100001,145.973637271000001
7492,Noddy Sp. (B),B3221,-16.606742773899999,145.973636446999990
7493,Noddy Sp. (B),B3222,-16.606741439499999,145.973633060999987
7494,Noddy Sp. (B),B3223,-16.606742206100002,145.973625110999990
7495,Noddy Sp. (B),B3224,-16.606741922200001,145.973622960999990
7496,Noddy Sp. (B),B3225,-16.606738174499998,145.973623844000002
7497,Noddy Sp. (B),B3226,-16.606739565700000,145.973626228999990
7498,Noddy Sp. (B),B3227,-16.606736755000000,145.973632766000009
7499,Noddy Sp. (B),B3228,-16.606737209199999,145.973638302000012
7500,Noddy Sp. (B),B3229,-16.606732808600000,145.973638978999986
7501,Noddy Sp. (B),B3230,-16.606733944199998,145.973628525999999
7502,Noddy Sp. (B),B3231,-16.606734597199999,145.973623785999990
7503,Noddy Sp. (B),B3232,-16.606731530899999,145.973626171000006
7504,Noddy Sp. (B),B3233,-16.606730054600000,145.973628291000011
7505,Noddy Sp. (B),B3234,-16.606722701199999,145.973626141000011
7506,Noddy Sp. (B),B3235,-16.606721054499999,145.973630852000014
7507,Noddy Sp. (B),B3236,-16.606720628700000,145.973633884999998
7508,Noddy Sp. (B),B3237,-16.606722502499998,145.973635003999988
7509,Noddy Sp. (B),B3238,-16.606724205999999,145.973636359000011
7510,Noddy Sp. (B),B3239,-16.606725710700001,145.973632148000007
7511,Noddy Sp. (B),B3240,-16.606728322700000,145.973636152000012
7512,Noddy Sp. (B),B3241,-16.606724972500000,145.973640864000004
7513,Noddy Sp. (B),B3242,-16.606727272200001,145.973646339999988
7514,Noddy Sp. (B),B3243,-16.606730622400001,145.973643748999990
7515,Noddy Sp. (B),B3244,-16.606733035700000,145.973646575999993
7516,Noddy Sp. (B),B3245,-16.606728578199998,145.973638743999999
7517,Noddy Sp. (B),B3246,-16.606750524799999,145.973637566000008
7518,Noddy Sp. (B),B3247,-16.606748742099999,145.973614134000002
7519,Noddy Sp. (B),B3248,-16.606753738999998,145.973615370999994
7520,Noddy Sp. (B),B3249,-16.606751922000001,145.973619611000004
7521,Noddy Sp. (B),B3250,-16.606755840000002,145.973619081000010
7522,Noddy Sp. (B),B3251,-16.606745477099999,145.973618550999987
7523,Noddy Sp. (B),B3252,-16.606743712499998,145.973620291000003
7524,Noddy Sp. (B),B3253,-16.606737814999999,145.973617302000008
7525,Noddy Sp. (B),B3254,-16.606759542300001,145.973634658999998
7526,Noddy Sp. (B),B3255,-16.606756258499999,145.973634728999997
7527,Noddy Sp. (B),B3256,-16.606756236199999,145.973633478000011
7528,Noddy Sp. (B),B3257,-16.606757442500001,145.973625854999995
7529,Noddy Sp. (B),B3258,-16.606760659300001,145.973627593000003
7530,Noddy Sp. (B),B3259,-16.606758202000002,145.973613043999990
7531,Noddy Sp. (B),B3260,-16.606767003500000,145.973614271999992
7532,Noddy Sp. (B),B3261,-16.606772409500000,145.973614364000014
7533,Noddy Sp. (B),B3262,-16.606762960200001,145.973619183000011
7534,Noddy Sp. (B),B3263,-16.606765350400000,145.973621406999996
7535,Noddy Sp. (B),B3264,-16.606771985100000,145.973624604000008
7536,Noddy Sp. (B),B3265,-16.606770845800000,145.973627754999995
7537,Noddy Sp. (B),B3266,-16.606768477900001,145.973624303000008
7538,Noddy Sp. (B),B3267,-16.606768678900000,145.973630767000003
7539,Noddy Sp. (B),B3268,-16.606768455499999,145.973635655000010
7540,Noddy Sp. (B),B3269,-16.606773414700001,145.973632782999999
7541,Noddy Sp. (B),B3270,-16.606781233300001,145.973642350999995
7542,Noddy Sp. (B),B3271,-16.606776609200001,145.973641794999992
7543,Noddy Sp. (B),B3272,-16.606777748500001,145.973643301000010
7544,Noddy Sp. (B),B3273,-16.606778485700001,145.973633408000012
7545,Noddy Sp. (B),B3274,-16.606772900999999,145.973639084000013
7546,Noddy Sp. (B),B3275,-16.606771002199999,145.973646220000006
7547,Noddy Sp. (B),B3276,-16.606762468700001,145.973645293000004
7548,Noddy Sp. (B),B3277,-16.606762826099999,145.973639037999988
7549,Noddy Sp. (B),B3278,-16.606762982500001,145.973632806000012
7550,Noddy Sp. (B),B3279,-16.606768024899999,145.973642516000012
7551,Noddy Sp. (B),B3280,-16.606768775799999,145.973641522999998
7552,Noddy Sp. (B),B3281,-16.606766082499998,145.973652245000011
7553,Noddy Sp. (B),B3282,-16.606781509899999,145.973668317000005
7554,Noddy Sp. (B),B3283,-16.606788618400000,145.973665473000011
7555,Noddy Sp. (B),B3284,-16.606784144100001,145.973658212999993
7556,Noddy Sp. (B),B3285,-16.606778826700001,145.973652754000000
7557,Noddy Sp. (B),B3286,-16.606784334699999,145.973649074000008
7558,Noddy Sp. (B),B3287,-16.606785994799999,145.973644602000007
7559,Noddy Sp. (B),B3288,-16.606786996600000,145.973652641000001
7560,Noddy Sp. (B),B3289,-16.606768342399999,145.973650902000003
7561,Noddy Sp. (B),B3290,-16.606779347900002,145.973678600000000
7562,Noddy Sp. (B),B3291,-16.606780398400002,145.973679099999998
7563,Noddy Sp. (B),B3292,-16.606784373200000,145.973678363999994
7564,Noddy Sp. (B),B3293,-16.606783209200000,145.973682722000007
7565,Noddy Sp. (B),B3294,-16.606789597199999,145.973682722000007
7566,Noddy Sp. (B),B3295,-16.606795900100000,145.973674329999994
7567,Noddy Sp. (B),B3296,-16.606782130300001,145.973687551000012
7568,Noddy Sp. (B),B3297,-16.606785849500000,145.973690936999986
7569,Noddy Sp. (B),B3298,-16.606790448900000,145.973693674999993
7570,Noddy Sp. (B),B3299,-16.606793941100001,145.973692910000011
7571,Noddy Sp. (B),B3300,-16.606790193399998,145.973700801000007
7572,Crested Tern FS (FFS),FFS1740,-16.606697518099999,145.973853776999988
7573,Crested Tern Other (FO),FO107,-16.606733204899999,145.973827094000001
7574,Crested Tern Other (FO),FO108,-16.606738543199999,145.973807246999996
7575,Crested Tern Other (FO),FO109,-16.606728196300001,145.973831504999993
7576,CRTE Colony (FCOL),FCOL1550,-16.606713144899999,145.973807486999988
7577,CRTE Colony (FCOL),FCOL1551,-16.606707137200001,145.973816808999999
7578,CRTE Colony (FCOL),FCOL1552,-16.606707962600002,145.973820233999987
7579,CRTE Colony (FCOL),FCOL1553,-16.606709980500000,145.973816951999993
7580,CRTE Colony (FCOL),FCOL1554,-16.606710163900001,145.973821517999994
7581,CRTE Colony (FCOL),FCOL1555,-16.606713282400001,145.973820472000000
7582,CRTE Colony (FCOL),FCOL1556,-16.606713007300002,145.973817047000011
7583,CRTE Colony (FCOL),FCOL1557,-16.606712365200000,145.973814717000010
7584,CRTE Colony (FCOL),FCOL1558,-16.606713236600001,145.973810673999992
7585,CRTE Colony (FCOL),FCOL1559,-16.606715621300001,145.973808533000010
7586,CRTE Colony (FCOL),FCOL1560,-16.606716722000002,145.973805964999997
7587,CRTE Colony (FCOL),FCOL1561,-16.606718785700000,145.973807819999990
7588,CRTE Colony (FCOL),FCOL1562,-16.606720895199999,145.973806582999998
7589,CRTE Colony (FCOL),FCOL1563,-16.606724472300002,145.973806582999998
7590,CRTE Colony (FCOL),FCOL1564,-16.606723555100000,145.973809864999993
7591,CRTE Colony (FCOL),FCOL1565,-16.606720161500000,145.973811054000009
7592,CRTE Colony (FCOL),FCOL1566,-16.606718051900000,145.973811148999999
7593,CRTE Colony (FCOL),FCOL1567,-16.606715392000002,145.973812337999988
7594,CRTE Colony (FCOL),FCOL1568,-16.606715850600001,145.973815476999988
7595,CRTE Colony (FCOL),FCOL1569,-16.606715621300001,145.973819663000000
7596,CRTE Colony (FCOL),FCOL1570,-16.606719014999999,145.973820186000012
7597,CRTE Colony (FCOL),FCOL1571,-16.606718831500000,145.973816714000009
7598,CRTE Colony (FCOL),FCOL1572,-16.606719060800000,145.973813431999986
7599,CRTE Colony (FCOL),FCOL1573,-16.606722225199999,145.973816000999989
7600,CRTE Colony (FCOL),FCOL1574,-16.606722958999999,145.973812909000003
7601,CRTE Colony (FCOL),FCOL1575,-16.606726031600001,145.973809198999987
7602,CRTE Colony (FCOL),FCOL1576,-16.606725435400001,145.973812433999996
7603,CRTE Colony (FCOL),FCOL1577,-16.606724426500001,145.973816808999999
7604,CRTE Colony (FCOL),FCOL1578,-16.606728370500001,145.973813051999997
7605,CRTE Colony (FCOL),FCOL1579,-16.606728691499999,145.973816048000003
7606,CRTE Colony (FCOL),FCOL1580,-16.606726765400001,145.973820947000007
7607,CRTE Colony (FCOL),FCOL1581,-16.606721628999999,145.973819187000004
7608,CRTE Colony (FCOL),FCOL1582,-16.606720711800001,145.973821898000011
7609,CRTE Colony (FCOL),FCOL1583,-16.606723371699999,145.973821945999987
7610,CRTE Colony (FCOL),FCOL1584,-16.606721812400000,145.973825607999999
7611,CRTE Colony (FCOL),FCOL1585,-16.606719198400000,145.973825180000006
7612,CRTE Colony (FCOL),FCOL1586,-16.606717409900000,145.973822517000002
7613,CRTE Colony (FCOL),FCOL1587,-16.606711769000000,145.973824275999988
7614,CRTE Colony (FCOL),FCOL1588,-16.606709613600000,145.973825846000011
7615,CRTE Colony (FCOL),FCOL1589,-16.606707091299999,145.973828510000004
7616,CRTE Colony (FCOL),FCOL1590,-16.606710943600000,145.973829746000007
7617,CRTE Colony (FCOL),FCOL1591,-16.606712273500001,145.973827510999996
7618,CRTE Colony (FCOL),FCOL1592,-16.606714245500001,145.973824134000012
7619,CRTE Colony (FCOL),FCOL1593,-16.606716309199999,145.973825893999987
7620,CRTE Colony (FCOL),FCOL1594,-16.606716905399999,145.973830697000011
7621,CRTE Colony (FCOL),FCOL1595,-16.606713282400001,145.973830222000004
7622,CRTE Colony (FCOL),FCOL1596,-16.606712319400000,145.973832933000011
7623,CRTE Colony (FCOL),FCOL1597,-16.606709553400002,145.973832643000009
7624,CRTE Colony (FCOL),FCOL1598,-16.606708771600001,145.973835422999997
7625,CRTE Colony (FCOL),FCOL1599,-16.606705487799999,145.973834310999990
7626,CRTE Colony (FCOL),FCOL1600,-16.606706381300000,145.973837322999998
7627,CRTE Colony (FCOL),FCOL1601,-16.606708615199999,145.973838319000009
7628,CRTE Colony (FCOL),FCOL1602,-16.606711228799998,145.973836557999988
7629,CRTE Colony (FCOL),FCOL1603,-16.606710715100000,145.973841053000001
7630,CRTE Colony (FCOL),FCOL1604,-16.606707945000000,145.973841609000004
7631,CRTE Colony (FCOL),FCOL1605,-16.606705376099999,145.973841122000010
7632,CRTE Colony (FCOL),FCOL1606,-16.606706604700001,145.973843646999995
7633,CRTE Colony (FCOL),FCOL1607,-16.606709419400001,145.973844318999994
7634,CRTE Colony (FCOL),FCOL1608,-16.606712033000001,145.973843439000007
7635,CRTE Colony (FCOL),FCOL1609,-16.606715294499999,145.973843577999986
7636,CRTE Colony (FCOL),FCOL1610,-16.606713619099999,145.973845963999992
7637,CRTE Colony (FCOL),FCOL1611,-16.606715719000000,145.973840867000007
7638,CRTE Colony (FCOL),FCOL1612,-16.606714736000001,145.973836742999993
7639,CRTE Colony (FCOL),FCOL1613,-16.606715205200000,145.973834126000014
7640,CRTE Colony (FCOL),FCOL1614,-16.606718801700001,145.973836489000007
7641,CRTE Colony (FCOL),FCOL1615,-16.606720387799999,145.973832828000013
7642,CRTE Colony (FCOL),FCOL1616,-16.606721906800001,145.973828773999998
7643,CRTE Colony (FCOL),FCOL1617,-16.606721750399998,145.973836002000013
7644,CRTE Colony (FCOL),FCOL1618,-16.606719873999999,145.973839176000013
7645,CRTE Colony (FCOL),FCOL1619,-16.606718243200000,145.973842628000000
7646,CRTE Colony (FCOL),FCOL1620,-16.606716813599999,145.973846218999995
7647,CRTE Colony (FCOL),FCOL1621,-16.606719918700001,145.973846103000000
7648,CRTE Colony (FCOL),FCOL1622,-16.606700784499999,145.973836471999988
7649,CRTE Colony (FCOL),FCOL1623,-16.606703673700000,145.973836948000013
7650,CRTE Colony (FCOL),FCOL1624,-16.606700601099998,145.973839943999991
7651,CRTE Colony (FCOL),FCOL1625,-16.606703398600001,145.973839515999998
7652,CRTE Colony (FCOL),FCOL1626,-16.606702389700001,145.973842560000008
7653,CRTE Colony (FCOL),FCOL1627,-16.606701976899998,145.973846412999990
7654,CRTE Colony (FCOL),FCOL1628,-16.606704407500001,145.973844796000009
7655,CRTE Colony (FCOL),FCOL1629,-16.606700989899998,145.973849586000000
7656,CRTE Colony (FCOL),FCOL1630,-16.606704794300001,145.973847965999994
7657,CRTE Colony (FCOL),FCOL1631,-16.606707406300000,145.973847877999987
7658,CRTE Colony (FCOL),FCOL1632,-16.606711012000002,145.973847024000008
7659,CRTE Colony (FCOL),FCOL1633,-16.606710359000001,145.973849733000009
7660,CRTE Colony (FCOL),FCOL1634,-16.606706980399998,145.973850851999998
7661,CRTE Colony (FCOL),FCOL1635,-16.606702608199999,145.973851853000014
7662,CRTE Colony (FCOL),FCOL1636,-16.606705021400000,145.973853679000001
7663,CRTE Colony (FCOL),FCOL1637,-16.606705021400000,145.973856506000004
7664,CRTE Colony (FCOL),FCOL1638,-16.606705958399999,145.973859774000005
7665,CRTE Colony (FCOL),FCOL1639,-16.606707491500000,145.973856535000010
7666,CRTE Colony (FCOL),FCOL1640,-16.606708939400001,145.973860333000005
7667,CRTE Colony (FCOL),FCOL1641,-16.606709734399999,145.973857801000008
7668,CRTE Colony (FCOL),FCOL1642,-16.606711068799999,145.973853090000006
7669,CRTE Colony (FCOL),FCOL1643,-16.606712772300000,145.973849349999995
7670,CRTE Colony (FCOL),FCOL1644,-16.606713595599999,145.973852854000000
7671,CRTE Colony (FCOL),FCOL1645,-16.606712374800001,145.973856240999993
7672,CRTE Colony (FCOL),FCOL1646,-16.606713056200000,145.973859685999997
7673,CRTE Colony (FCOL),FCOL1647,-16.606711608200001,145.973861776000007
7674,CRTE Colony (FCOL),FCOL1648,-16.606708144500001,145.973863190000003
7675,CRTE Colony (FCOL),FCOL1649,-16.606705787999999,145.973865221000011
7676,CRTE Colony (FCOL),FCOL1650,-16.606709365299999,145.973867281999986
7677,CRTE Colony (FCOL),FCOL1651,-16.606711182400002,145.973865251000007
7678,CRTE Colony (FCOL),FCOL1652,-16.606712318000000,145.973867989000013
7679,CRTE Colony (FCOL),FCOL1653,-16.606711835399999,145.973871021999997
7680,CRTE Colony (FCOL),FCOL1654,-16.606714816499998,145.973873289000011
7681,CRTE Colony (FCOL),FCOL1655,-16.606714759700001,145.973870433000002
7682,CRTE Colony (FCOL),FCOL1656,-16.606714191799998,145.973866605000012
7683,CRTE Colony (FCOL),FCOL1657,-16.606713936300000,145.973863601999994
7684,CRTE Colony (FCOL),FCOL1658,-16.606715753400000,145.973861276000008
7685,CRTE Colony (FCOL),FCOL1659,-16.606714759700001,145.973856888000000
7686,CRTE Colony (FCOL),FCOL1660,-16.606716406400000,145.973854179000000
7687,CRTE Colony (FCOL),FCOL1661,-16.606715923700001,145.973848938000003
7688,CRTE Colony (FCOL),FCOL1662,-16.606717996299999,145.973859244000010
7689,CRTE Colony (FCOL),FCOL1663,-16.606716718700000,145.973864426000006
7690,CRTE Colony (FCOL),FCOL1664,-16.606716718700000,145.973867812000009
7691,CRTE Colony (FCOL),FCOL1665,-16.606717258100002,145.973871051000003
7692,CRTE Colony (FCOL),FCOL1666,-16.606718308600001,145.973849879999989
7693,CRTE Colony (FCOL),FCOL1667,-16.606719415899999,145.973853119000012
7694,CRTE Colony (FCOL),FCOL1668,-16.606721857499998,145.973854738999989
7695,CRTE Colony (FCOL),FCOL1669,-16.606719983700000,145.973857329999987
7696,CRTE Colony (FCOL),FCOL1670,-16.606721232900000,145.973860244999997
7697,CRTE Colony (FCOL),FCOL1671,-16.606723589400001,145.973858478000011
7698,CRTE Colony (FCOL),FCOL1672,-16.606725832300000,145.973860628000011
7699,CRTE Colony (FCOL),FCOL1673,-16.606722368600000,145.973862424000004
7700,CRTE Colony (FCOL),FCOL1674,-16.606719841699999,145.973863072000000
7701,CRTE Colony (FCOL),FCOL1675,-16.606718904800001,145.973865662999998
7702,CRTE Colony (FCOL),FCOL1676,-16.606719614599999,145.973869167000004
7703,CRTE Colony (FCOL),FCOL1677,-16.606721971100001,145.973871199000001
7704,CRTE Colony (FCOL),FCOL1678,-16.606724583100000,145.973869137000008
7705,CRTE Colony (FCOL),FCOL1679,-16.606723617800000,145.973873407000013
7706,CRTE Colony (FCOL),FCOL1680,-16.606722794400000,145.973866280999999
7707,CRTE Colony (FCOL),FCOL1681,-16.606723408000001,145.973839112999997
7708,CRTE Colony (FCOL),FCOL1682,-16.606723351199999,145.973831517000008
7709,CRTE Colony (FCOL),FCOL1683,-16.606725594099998,145.973830162000013
7710,CRTE Colony (FCOL),FCOL1684,-16.606726218700000,145.973834226000008
7711,CRTE Colony (FCOL),FCOL1685,-16.606724061000001,145.973826540000005
7712,CRTE Colony (FCOL),FCOL1686,-16.606726814999998,145.973827512000014
7713,CRTE Colony (FCOL),FCOL1687,-16.606730505800002,145.973828660000009
7714,CRTE Colony (FCOL),FCOL1688,-16.606730846500000,145.973825479999988
7715,CRTE Colony (FCOL),FCOL1689,-16.606728802399999,145.973823565999993
7716,CRTE Colony (FCOL),FCOL1690,-16.606729909599999,145.973820504000003
7717,CRTE Colony (FCOL),FCOL1691,-16.606731300800000,145.973822358999996
7718,CRTE Colony (FCOL),FCOL1692,-16.606731726700001,145.973806636000006
7719,CRTE Colony (FCOL),FCOL1693,-16.606731442800001,145.973810463000007
7720,CRTE Colony (FCOL),FCOL1694,-16.606731329199999,145.973813202000002
7721,CRTE Colony (FCOL),FCOL1695,-16.606731130499998,145.973817088999994
7722,CRTE Colony (FCOL),FCOL1696,-16.606732975900002,145.973819945000002
7723,CRTE Colony (FCOL),FCOL1697,-16.606734792899999,145.973821417000011
7724,CRTE Colony (FCOL),FCOL1698,-16.606736070499998,145.973819149999997
7725,CRTE Colony (FCOL),FCOL1699,-16.606734338700001,145.973815822000006
7726,CRTE Colony (FCOL),FCOL1700,-16.606734537400001,145.973811729999994
7727,CRTE Colony (FCOL),FCOL1701,-16.606736865500000,145.973809520999993
7728,CRTE Colony (FCOL),FCOL1702,-16.606734821300002,145.973806488000008
7729,CRTE Colony (FCOL),FCOL1703,-16.606736837100001,145.973813790999998
7730,Noddy Sp. (B),B3301,-16.606795666400000,145.973722965000007
7731,Noddy Sp. (B),B3302,-16.606798162200000,145.973724933999989
7732,Noddy Sp. (B),B3303,-16.606797670100001,145.973729217999988
7733,Noddy Sp. (B),B3304,-16.606800359299999,145.973726811999995
7734,Noddy Sp. (B),B3305,-16.606800324200002,145.973723968000002
7735,Noddy Sp. (B),B3306,-16.606799087900001,145.973738298999990
7736,Noddy Sp. (B),B3307,-16.606801024100001,145.973734341000011
7737,Noddy Sp. (B),B3308,-16.606799765600002,145.973731385999997
7738,Noddy Sp. (B),B3309,-16.606798079899999,145.973735511999990
7739,Noddy Sp. (B),B3310,-16.606801397800002,145.973721340999987
7740,Noddy Sp. (B),B3311,-16.606802278000000,145.973720369000006
7741,Noddy Sp. (B),B3312,-16.606801624999999,145.973716365000001
7742,Noddy Sp. (B),B3313,-16.606806196000001,145.973719426999992
7743,Noddy Sp. (B),B3314,-16.606807416799999,145.973723196000009
7744,Noddy Sp. (B),B3315,-16.606803896300001,145.973725405000010
7745,Noddy Sp. (B),B3316,-16.606810880499999,145.973726169999992
7746,Noddy Sp. (B),B3317,-16.606813333300000,145.973714672000000
7747,Noddy Sp. (B),B3318,-16.606816652399999,145.973709866999997
7748,Noddy Sp. (B),B3319,-16.606807924000002,145.973710976999996
7749,Noddy Sp. (B),B3320,-16.606806914400000,145.973706732000011
7750,Noddy Sp. (B),B3321,-16.606811685600000,145.973707692999994
7751,Noddy Sp. (B),B3322,-16.606817618299999,145.973704972000007
7752,Noddy Sp. (B),B3323,-16.606820677700000,145.973723500000006
7753,Noddy Sp. (B),B3324,-16.606812990900000,145.973690287000011
7754,Noddy Sp. (B),B3325,-16.606823009300001,145.973669156999989
7755,Noddy Sp. (B),B3326,-16.606823946199999,145.973668067999995
7756,Crested Tern Other (FO),FO110,-16.606659203600000,145.973746549999987
7757,Crested Tern Other (FO),FO111,-16.606649968399999,145.973761201000002
7758,Crested Tern Other (FO),FO112,-16.606649059900001,145.973758639000010
7759,Crested Tern Other (FO),FO113,-16.606645397400001,145.973756135999992
7760,Crested Tern Other (FO),FO114,-16.606644687599999,145.973747596999999
7761,Crested Tern Other (FO),FO115,-16.606641110300000,145.973741619999998
7762,Crested Tern Other (FO),FO116,-16.606642653700000,145.973739577999993
